id,num_backspaces,duration_backspaces,num_cut/copy/paste,discarded_text,D/I Ratio,Proportion_of_Deletions,no_distant_revision,no_immediate_revision,major_edits_count,multi_word_deletion_time,major_edits_freq,num_chars,mean_word_length,num_keystrokes,num_bursts,mean_burst_len,mean_burst_duration,std_burst_len,std_burst_duration,rate_of_keystrokes,nonproduction_time_per_essay,cursor_move_count,cursor_move_distance,cursor_move_mean_dist,cursor_move_count_new,y_difference_per_essay,num_insertions_per_essay,proportion_of_insertions,sum_IKI,mean_IKI,SD_IKI,Total_Pause_Time,Longest_Pause_Time,Mean_Pause_Time,Variance_of_total_pause_time,Num_Long_Pauses,Percentage_of_Longest_Pauses,Total_Pause_Time_Before_Word,Mean_Pause_Time_Before_Word,SD_Pause_Time_Before_Word,Total_Pause_Time_within_word,Mean_Pause_Time_within_word,SD_Pause_Time_within_word,Total_Pause_Time_Before_Sentences,Mean_Pause_Time_Before_Sentences,SD_Pause_Time_Before_Sentences,Total_Pause_Time_in_sentences,Mean_Pause_Time_in_sentences,SD_Pause_Time_in_sentences,score
41eb8f63,741.0,51927.0,741,771,0.1953382315682797,0.1614240490427616,4723,100.0,119,38717,0.0246734397677793,2541.0,4.8216318785578745,4689,76,61.69736842105263,10051.53947368421,67.66525838997777,10973.172653875195,0.0026581760822574,24790,4722,12773,2.7049978822532825,0.0,0,1412,0.0039342325599538,1811238.0,375.5417789757413,3192.4410640763444,1457950.0,126485.0,302.2911051212938,10129600.595041145,41,0.0160344153304653,839973,1188.080622347949,6404.198086797655,706281,998.983026874116,6142.106502780313,1143,32.65714285714286,44.45813817986723,1281613,36617.514285714286,56043.93076201153,3.5
421391ad,364.0,30181.0,362,452,0.1597173144876325,0.1245697245961818,3331,49.0,68,21597,0.0201183431952662,1914.0,4.785,3192,36,88.66666666666667,11779.361111111111,87.11863832072413,11957.379180484031,0.0019017225780606,23530,3330,74418,22.347747747747743,0.0,0,291,0.0015476912276222,1776643.0,525.6340236686391,4467.801911739965,1589889.0,123076.0,470.3813609467456,19917628.77875873,43,0.0168165819319515,309459,643.3659043659044,3414.61328755337,809108,1682.1372141372142,15428.705081556036,898,40.81818181818182,29.51615596929016,249892,11358.727272727272,9836.006788383464,5.0
421595e4,394.0,37132.0,394,394,0.0953072085147556,0.0854569234206194,4535,180.0,56,22331,0.0118769883351007,3003.0,4.6921875,4528,70,64.68571428571428,8680.328571428572,81.42223868440952,10564.068936005626,0.0026201373252037,540,4534,12690,2.798853109836789,0.0,0,353,0.0014512057752234,1798374.0,381.4154825026511,3366.282861870681,1557333.0,78020.0,330.2933191940615,11307458.912460664,31,0.0121235823230348,1140696,1554.0817438692095,7828.2547847042115,1075233,1464.8950953678475,8964.804007685307,155917,3248.270833333333,11688.62456597172,564308,11756.416666666666,31366.892556862545,5.5
4219ea83,342.0,24857.0,342,480,0.1706363313188766,0.1201965213123456,3233,91.0,68,19570,0.0204572803850782,1856.0,4.387706855791962,3160,83,38.0722891566265,7575.78313253012,54.20552197874808,10876.845420150932,0.0018844648437322,21653,3232,17110,5.293935643564357,0.0,0,1365,0.0041000717888027,1707930.0,513.8176895306859,3041.7739951337794,1486888.0,100766.0,447.3188929001203,10115509.91151777,46,0.0179898318341806,384903,765.2147117296223,2391.99206632258,1178972,2343.8807157057654,9926.663378114336,1948436,57306.94117647059,300998.1983655878,1119472,32925.64705882353,43157.68907571983,4.0
42244528,311.0,22434.0,313,313,0.1010981912144702,0.0692854960885791,3428,99.0,44,14759,0.0124751913807768,2199.0,4.4156626506024095,3409,101,33.75247524752475,7158.306930693069,33.251287476004315,6895.588463275015,0.0019502500987013,28191,3427,15173,4.427487598482638,0.0,0,336,0.0009212066710716,1803755.0,511.4133824780267,3682.282409360068,1448372.0,168273.0,410.6526793308761,13398249.875647238,43,0.0168165819319515,747697,1328.0586145648313,4713.311003202035,936870,1664.0674955595027,15719.723419655127,1813012,69731.23076923077,354446.2370362318,1347683,51833.96153846154,77305.71031611093,4.5
422636b0,280.0,19349.0,280,299,0.0777229009617884,0.0624883748633719,6264,80.0,40,13985,0.0063051702395964,2822.0,4.381987577639752,4129,36,114.69444444444444,16005.611111111111,157.80943651749175,21708.93266610745,0.003562077796363,99780,6263,87371,13.950343285965191,0.0,0,381,0.0011791905367638,1779975.0,280.57613493064315,2532.000966572252,1458824.0,122205.0,229.953341740227,6399814.241555911,40,0.0156433320297223,303172,431.8689458689458,1781.73240543893,418091,595.5712250712251,2970.8264502230454,9891,319.06451612903226,1243.5199217137315,462718,14926.387096774191,29798.31689841718,5.5
426da54b,395.0,30226.0,396,541,0.1499585749792875,0.119651490244988,4082,52.0,65,21316,0.0157232704402515,2475.0,4.334500875656743,4018,121,33.20661157024794,7350.471074380165,48.95676959579951,10827.771525937656,0.0022107365645881,10660,4081,16036,3.929429061504533,0.0,0,453,0.0011366487680032,1868864.0,452.0716013546202,1966.856542259424,1472455.0,76707.0,356.181664247702,3866100.8871449614,62,0.0242471646460696,737355,1117.2045454545455,2755.884177918323,832751,1261.7439393939394,5743.912968594026,79502,3312.583333333333,15633.239514952878,1278128,53255.333333333336,43104.40857374978,4.0
429585ca,430.0,46656.0,431,976,0.4228769497400346,0.2651431800338492,2793,37.0,150,32786,0.0530035335689045,1084.0,4.927272727272728,2743,111,24.71171171171171,7400.936936936937,25.54083624579109,7751.438126132441,0.0015674146132889,19625,2792,7678,2.75,0.0,0,969,0.0026094051687226,1760308.0,622.0169611307421,2953.147034243776,1479296.0,116172.0,522.7194346289753,9404815.923376145,49,0.0191630817364098,767690,1999.1927083333333,6822.005973269288,762779,1986.4036458333333,5274.069844224869,20470,1574.6153846153843,4424.623835959797,1010581,77737.0,39472.763071515525,3.0
4297d74a,385.0,25216.0,374,426,0.2654205607476635,0.2132100118616837,2121,116.0,87,20207,0.0388913723737147,947.0,4.38425925925926,1984,22,90.1818181818182,13321.272727272728,132.5071916695688,18495.99550528713,0.0012239419905115,21105,2120,25934,12.233018867924528,0.0,0,847,0.0050677899170725,1826921.0,816.6835046937863,9288.449374931346,1661234.0,292453.0,742.6168976307555,86232193.54681626,23,0.0089949159170903,234510,819.965034965035,8007.657019555307,554110,1937.4475524475524,19630.592982322018,10604,815.6923076923077,1256.029351077924,570520,43886.15384615384,96387.22741875272,3.0
42c392da,950.0,70174.0,945,1008,0.32256,0.1912470331096426,5469,181.0,215,50911,0.0380530973451327,1720.0,4.712328767123288,4074,117,34.82051282051282,6976.564102564103,47.87458748982549,9484.559510598245,0.0031400821200945,88057,5468,10735,1.963240673006584,0.0,0,1153,0.0023419869718088,1796624.0,317.9865486725664,1296.1053964146877,1309585.0,36882.0,231.7849557522124,1658442.7172457431,46,0.0179898318341806,459666,877.2251908396946,2613.6725081431755,995630,1900.057251908397,5849.049986151752,1825846,62960.206896551725,333658.46450807183,1241547,42811.96551724138,52954.58258160124,4.0
431c41af,222.0,12737.0,201,201,0.1436740528949249,0.1849415271937653,1612,41.0,15,4878,0.0090744101633393,906.0,4.463054187192118,1600,105,15.238095238095235,4734.638095238095,12.97595691559809,4460.247606794876,0.0009304702843366,3812,1611,2605,1.617008069522036,0.0,0,174,0.0015839637326924,1774854.0,1073.7168784029038,4807.638662522591,1668256.0,95194.0,1009.2292800967936,23124296.070280176,50,0.0195541650371529,1407073,3526.498746867168,9387.223465719871,881856,2210.1654135338345,8751.255195696662,138224,13822.4,23341.43399003393,1347757,134775.7,107477.0265075286,3.0
4393ebf4,456.0,29123.0,481,608,0.2032889140912957,0.1407314502405389,4028,743.0,96,24262,0.0201215678054915,2449.0,4.9375,4010,55,72.9090909090909,14477.672727272728,91.66672176306884,17882.314829704985,0.0026749346123979,22780,4027,11412,2.8338713682642167,0.0,0,847,0.0023486871476622,1743323.0,365.3999161601341,3369.837598465768,1463166.0,125548.0,306.6791029134353,11381990.62299928,33,0.0129057489245209,577841,974.4367622259696,5697.1460133948,946960,1596.8971332209103,16290.254135272578,20675,712.9310344827586,1958.1679471790987,787301,27148.310344827587,28950.450075582896,5.0
439423ad,420.0,38081.0,420,420,0.1801029159519725,0.0999633467728499,3256,66.0,90,26849,0.0270921131848284,1523.0,4.519287833827893,2752,81,33.97530864197531,7261.419753086419,40.68721399550538,9140.881330408189,0.0018520500778284,107993,3255,13271,4.077112135176652,0.0,0,467,0.001850971066191,1791247.0,539.2074051776038,3477.861060419897,1543676.0,122449.0,464.6827212522577,12090413.39885221,46,0.0179898318341806,434388,1069.92118226601,3382.32732838638,904604,2228.088669950739,8882.852920482981,128235,8549.0,15545.67425822557,488908,32593.866666666665,13849.550982234903,3.0
439e2f35,287.0,22115.0,287,287,0.1795994993742177,0.1018405822300603,1902,15.0,55,17989,0.0286906624934793,1051.0,4.981042654028436,1885,92,20.48913043478261,7630.847826086957,19.14404309566644,7738.964221996112,0.0010651503045429,2611,1901,6301,3.314571278274592,0.0,0,221,0.0004209082857986,1539757.0,803.2117892540427,3175.4859842101664,1534461.0,259770.0,800.4491392801252,45114550.26946303,44,0.0172076652326945,2457258,8775.921428571428,102013.27130239112,803585,2869.9464285714284,7425.113246109444,29674,3297.111111111112,5892.70157577245,1129554,125506.0,66906.81620918754,3.5
43a4e74a,303.0,17520.0,305,763,0.2810313075506446,0.1828249935903426,3085,90.0,172,14899,0.0541732283464566,1560.0,4.406779661016949,3025,105,28.80952380952381,7131.409523809524,38.82878968529548,9583.358324856728,0.0018010158296528,26557,3084,6981,2.263618677042801,0.0,0,723,0.0017873034707801,1672536.0,526.7829921259843,2277.0933995300315,1448583.0,90209.0,456.2466141732284,7658780.279741969,47,0.0183809151349237,656807,1374.0732217573222,3268.387589632106,941275,1969.194560669456,7197.338281720661,71221,2967.5416666666665,6260.881588008031,1156003,48166.79166666666,54723.82646961421,4.0
43c6ef75,273.0,26125.0,272,272,0.2204213938411669,0.194162282548951,1537,41.0,48,19510,0.0304182509505703,762.0,4.256983240223463,1506,96,15.6875,6826.572916666667,16.439562358113907,7494.54979897819,0.0007909259045776,3429,1536,3750,2.44140625,0.0,0,342,0.001146166375098,1836746.0,1163.9708491761724,5824.808134617856,1855043.0,164271.0,1175.565906210393,49582906.69730232,43,0.0168165819319515,771362,3324.836206896552,8144.560032299077,1141863,4921.823275862069,16831.478967736635,35668,5095.428571428572,9215.317933693206,1228762,175537.42857142858,127717.26189368078,2.0
43c78bc4,124.0,8018.0,131,253,0.0873317224715222,0.0911803713527851,3084,37.0,39,8485,0.012495994873438,2229.0,5.517326732673268,3040,156,19.487179487179485,5158.410256410257,20.565704988421924,5715.086685055669,0.0013074414405734,46016,3083,13514,4.383392799221538,0.0,0,720,0.0023161998880503,2349020.0,752.6497917334187,3112.935795267208,2113473.0,88087.0,677.1781480294777,9978623.207355674,80,0.0312866640594446,860624,2058.909090909091,4089.1171835761606,1331498,3185.401913875598,8472.68260861218,101616,7258.285714285715,10078.416705847369,1507718,107694.14285714286,62708.21987569112,5.0
43f41326,399.0,28003.0,399,485,0.2283427495291902,0.1848006248928347,2540,24.0,110,22556,0.0429017160686427,1322.0,4.7898550724637685,2527,117,21.5982905982906,6814.572649572649,24.67200697323261,6960.274973903614,0.0013426994123333,14798,2539,4293,1.690823158723907,0.0,0,511,0.0016449751000344,1859207.0,725.1197347893916,2461.860175418007,1649223.0,50280.0,643.2226989079563,6975561.7268197145,64,0.0250293312475557,955346,2520.701846965699,5454.152390031884,1003217,2647.01055408971,5825.142958474135,2014249,125890.5625,466916.67752365535,1459122,91195.125,88169.62986643039,3.0
440fef25,791.0,59631.0,791,1006,0.2011597680463907,0.1499974652515812,5828,77.0,225,43881,0.0381033022861981,3139.0,4.42112676056338,5796,94,61.659574468085104,11097.425531914894,75.37441355773066,12934.40399305995,0.0032770927608715,14501,5827,8418,1.4446541959842114,0.0,0,944,0.0019260432053929,1768730.0,299.5309060118544,1324.647626139345,1344854.0,48747.0,227.7483488569009,1905502.6338154448,46,0.0179898318341806,610581,670.231613611416,1937.2337238162645,867335,952.0691547749724,3762.5840215719018,105737,2517.54761904762,8610.015849968078,990699,23588.071428571428,23544.214349521983,5.0
4422c098,1060.0,89616.0,1060,1163,0.2811895551257253,0.2202100989904039,5284,76.0,154,61043,0.028731343283582,2388.0,4.776,5196,86,60.41860465116279,12239.39534883721,68.35211001799762,13852.506050853006,0.00285798837076,24955,5283,15081,2.854628052243044,0.0,0,1318,0.0027250885963932,1846881.0,344.56735074626863,3126.8629744160075,1420271.0,177272.0,264.9759328358209,9898356.10149194,24,0.0093859992178333,2338280,3097.0596026490066,67199.77748601521,1014077,1343.148344370861,12484.969003157155,15715,383.2926829268293,2289.752871424146,1305078,31831.17073170732,63156.85013159794,4.5
4429109b,299.0,24102.0,299,420,0.1817395067070532,0.2411035654624883,2645,86.0,62,18060,0.0227023068473086,1516.0,4.8126984126984125,2610,118,22.11864406779661,7494.771186440678,20.91054185187213,7563.636309953576,0.0015053832195246,5900,2644,5515,2.085854765506808,0.0,0,596,0.0029553963255894,1786453.0,654.1387770047602,2041.6188691186253,1640131.0,49722.0,600.5606005126327,4437008.406124764,53,0.020727414939382,619083,1616.4046997389034,3280.1448943795344,1184555,3092.832898172324,6082.793895415011,1892570,44013.25581395349,273503.9134895508,1514608,35223.441860465115,25777.590781347026,3.5
447b0de9,735.0,41855.0,735,735,0.3115727002967359,0.2469160686930581,3277,576.0,162,32663,0.0420451596158837,1277.0,4.18688524590164,3094,52,59.5,14467.46153846154,71.93801798334833,19083.2422939466,0.0021434110553949,21486,3276,17354,5.297313797313797,0.0,0,861,0.0028489462869395,1778160.0,461.5001297690112,4308.41091692619,1514680.0,193441.0,393.1170516480664,18632272.843771968,32,0.0125146656237778,341185,824.1183574879227,1798.2761533403775,1111582,2684.9806763285023,15478.183434610828,92140,4006.086956521739,7431.661522976869,1202645,52288.91304347826,104330.9474386514,3.0
4483f461,580.0,43312.0,580,580,0.091324200913242,0.0966391245161795,6934,114.0,92,31497,0.0130533484676503,4611.0,4.611,6931,63,110.015873015873,15865.142857142857,101.32580667738266,14475.839303604427,0.0043273006129319,372,6933,9099,1.3124188662916487,0.0,0,703,0.0014439587886356,1607195.0,228.0356129398411,1389.187001368421,1163318.0,70508.0,165.05646992054483,1987272.2360614385,35,0.013687915526007,783475,702.6681614349776,3393.6810657428937,501967,450.1946188340807,1518.925329594265,9561,195.12244897959184,1015.9610932645064,927290,18924.28571428572,13198.025995074668,4.5
44a97944,122.0,10651.0,122,132,0.0251141552511415,0.0235688612490425,5405,86.0,14,7384,0.0025496266618102,3999.0,4.196222455403987,5379,75,71.72,13653.013333333334,68.110712734409,12836.660223321682,0.0030484030442948,862,5404,34153,6.319948186528498,0.0,0,1233,0.0022990091699327,1780581.0,324.2726279366236,1840.6084614486256,1285642.0,90080.0,234.1362229102168,3463147.456485477,41,0.0160344153304653,839981,861.5189743589743,4018.575597295445,683053,700.5671794871795,2416.049220755804,12746,245.1153846153846,186.6694314059423,1207775,23226.44230769231,22160.56917441114,4.5
44ec0937,188.0,12842.0,232,243,0.1338842975206611,0.1070748730964467,2073,633.0,45,8901,0.0166297117516629,1265.0,4.720149253731344,2049,98,20.90816326530612,5947.0204081632655,21.07624193045843,6560.591887711426,0.0015514658370777,28703,2072,4498,2.1708494208494207,0.0,0,303,0.0008273060131222,1598920.0,590.879526977088,4309.243815824764,1523013.0,168082.0,562.8281596452329,25627778.54014579,46,0.0179898318341806,746819,2249.4548192771085,6944.981469768554,548941,1653.436746987952,4345.698138063114,9709,441.3181818181818,941.9778273785043,1172118,53278.09090909091,54789.927048603946,3.0
44f11deb,694.0,58998.0,698,838,0.5,0.2999682314703942,2682,46.0,140,44529,0.0513196480938416,1022.0,4.603603603603603,2662,107,24.8785046728972,8054.112149532711,25.560402114080063,8428.90875267307,0.001468927709695,4673,2681,5404,2.015665796344648,0.0,0,722,0.0019992745014966,1821180.0,667.5879765395895,3225.2385408456144,1531797.0,110811.0,561.5091642228739,10857972.082057538,50,0.0195541650371529,2238135,6761.737160120846,93408.5715730501,1110993,3356.474320241692,10113.90214125208,44437,3174.0714285714284,9749.179322181122,1037704,74121.71428571429,57425.206060952514,2.5
44f746fe,177.0,14134.0,175,175,0.1013317892298784,0.0932761239772939,1920,13.0,20,6608,0.0103466114847387,1217.0,5.008230452674897,1902,50,38.04,11340.16,46.9797872298637,14179.940939055494,0.0011164943118282,3000,1919,7494,3.9051589369463264,0.0,0,127,0.0003730017240315,1576847.0,815.751163993792,6895.108346981939,1545201.0,183544.0,799.3797206414899,59717424.71909186,27,0.0105592491200625,610269,1723.9237288135594,10402.19788853595,970274,2740.8870056497176,20274.70424479294,25531,1702.0666666666666,2004.448426684532,1153116,76874.4,107952.93664158865,3.0
453837dc,363.0,27957.0,363,363,0.0888399412628487,0.0822374010262683,4459,488.0,70,20887,0.0141499898928643,2964.0,4.574074074074074,4449,61,72.93442622950819,14262.32786885246,68.48694981587344,12167.652954618805,0.0026501170508541,1055,4458,15713,3.524674742036788,0.0,0,370,0.0004959253699335,1487475.0,300.68223165554883,2557.008984165043,1499793.0,379163.0,303.1722255912674,35551367.44505942,23,0.0089949159170903,646433,922.1583452211128,6345.5333260302,717029,1022.8659058487874,3647.235520499474,1955940,52863.24324324324,306399.9413877415,955943,25836.297297297297,34954.64876956431,5.0
4552825f,256.0,17728.0,259,317,0.21227503461006,0.2843789411211949,2455,45.0,42,12570,0.0168,1600.0,4.597701149425287,2426,36,67.38888888888889,18098.36111111111,79.66762302673627,21865.68411677176,0.0014218028346198,5428,2454,7991,3.256316218418908,1.0,59,196,0.0012073946763751,1757241.0,702.8964,9031.338205824331,1596967.0,398740.0,638.7868,81568681.36189052,23,0.0089949159170903,772328,2016.522193211488,20635.09513096872,907967,2370.6710182767624,16472.442880352068,99692,4334.434782608696,16743.24694487055,1092291,47490.91304347826,51426.85599330112,4.0
455c8318,481.0,30850.0,481,481,0.1782802075611564,0.1789288079100669,3318,107.0,86,22797,0.0251094890510948,1790.0,4.61340206185567,3179,97,32.77319587628866,7878.371134020618,51.08275662153505,12214.516252291423,0.0018862230270107,12253,3317,10103,3.0458245402472115,0.0,0,500,0.0009710415974799,1549071.0,452.283503649635,1951.5632023444,1567542.0,266655.0,457.67649635036497,24500710.864940967,43,0.0168165819319515,561766,1160.6735537190082,3436.164728617235,823277,1700.9855371900826,6576.800591038408,78566,2805.928571428572,4797.947816928427,1193774,42634.78571428572,43351.02300502274,3.5
458bb9cc,190.0,21781.0,190,190,0.0914340712223291,0.0487589562503849,2486,171.0,34,16535,0.0127963869025216,1517.0,4.800632911392405,2268,56,40.5,10360.94642857143,43.248121346481625,10694.24459726674,0.0019164618810177,16460,2485,5407,2.1758551307847083,0.0,0,220,0.000587572311456,1323234.0,498.0180654873918,4181.939395466443,1075041.0,144297.0,404.6070756492285,18946756.84103429,24,0.0093859992178333,387691,1117.2651296829972,3922.7510319688754,551556,1589.49855907781,8909.097423639481,149801,7133.380952380952,29592.022341293592,763786,36370.76190476191,42513.27201463652,4.0
